avec_hebergement;nom_etablissement;propriete_ville;categorie;type;adresse_1;adresse_2;code_postal;commune;canton;effectif_personnel;nb_visiteurs_max;geometrie
N;MAGASIN STYLISTIK;N;5.0;M;17 rue Saint JAMES;;33000;BORDEAUX;;2;15;44.836499,-0.571556
0;MAGASIN;0;5.0;M;38 rue des REMPARTS;;33000;BORDEAUX;;0;0;44.839502,-0.579289
0;LE NOUVEL ALEXANDRA;0;5.0;N;230 RUE JUDAIQUE;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;1;19;44.840434,-0.595474
0;MAGASIN TATI OR;0;5.0;M;65 RUE PORTE DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;14;44.840883,-0.577709
0;MAGASIN  COCCIMARKET;0;5.0;M;13 COURS DU MARECHAL GALLIENI;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;2;143;44.82507,-0.589978
0;LE NÔVO LOCAL;0;5.0;N;16 rue Jules Guesde;;33000;BORDEAUX;;0;0;44.822816,-0.599845
0;MAGASIN TEL AND COM;0;5.0;M;163 rus Sainte Catherine;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;0;44.835715,-0.573554
0;MAGASIN  COURIR;0;5.0;M;66 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;39;44.839358,-0.574028
0;LE PAIN A TABLE;0;5.0;N;50 RUE PIERRE BAOUR;;33300;BORDEAUX;02 Bacalan;0;62;44.89056,-0.548551
0;MAGASIN TEZENIS;0;5.0;M;86 - 88 rue sainte Catherine;;33000;BORDEAUX;;3;59;44.838717,-0.573922
0;MAGASIN  LE JARDIN DES FLEURS;0;5.0;M;13-15 ROUTE DE TOULOUSE;;33000;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;5;26;44.840194,-0.580817
0;LE PAIN DE SUCRE;0;5.0;M;83 reu de la CROIX BLANCHE;;33000;BORDEAUX;;0;0;44.845369,-0.592619
0;MAGASIN TINTAMARRE;0;5.0;M;15, rue du Parlement Saint Pierre;;33000;BORDEAUX;;1;10;44.840235,-0.571053
0;MAGASIN  MOOD;0;5.0;M;100 cours d'Alsace Lorraine;;33000;BORDEAUX;;0;0;44.837519,-0.573598
0;LE PALLADIUM;0;5.0;N;45 COURS VICTOR HUGO;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;49;44.835719,-0.568402
0;MAGASIN TONTON CASH;0;4.0;M;287 BOULEVARD ALFRED DANEY;;33000;BORDEAUX;01 le Lac;9;283;44.8554,-0.628927
0;MAGASIN  RESERVE NATURELLE;0;5.0;M;240 RUE STE CATHERINE;;;BORDEAUX;05 Hotel de Ville et Quinconces;5;96;44.833079,-0.572999
0;LE PARADIS DES GOURMANDS;0;5.0;N;172 rue Sainte Catherine;;33000;BORDEAUX;;2;25;44.835506,-0.573397
0;MAGASIN TOUT POUR LA CHAUSSURE;0;5.0;M;29 PLACE GAMBETTA;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;18;44.840918,-0.581211
0;"MAGASIN ""C.A.DIRE""";0;5.0;M;8 place Bir Hakeim;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;19;44.836581,-0.566395
0;LE PETIT SNACK ITALIEN;0;5.0;N;1 rue de la Croix Blanche et 3 rue Roger Allo;;33000;BORDEAUX;;4;43;
0;MAGASIN UN JOUR AILLEURS;0;5.0;M;36 RUE PORTE DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;5;83;44.84087,-0.576974
0;"MAGASIN ""L'ESPRIT GIRONDINS""";0;5.0;M;77, rue Sainte Catherine;;33000;BORDEAUX;;4;41;44.839276,-0.574139
0;LE PETIT SOUK;0;5.0;M;26 rue du Pas Saint Georges;;33000;BORDEAUX;;2;46;44.83957,-0.571959
0;MAGASIN VANS EX BE.YOU # K.;0;5.0;M;97 rue Sainte Catherine;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;48;44.838321,-0.573982
0;"MAGASIN ""LA PETITE EPICERIE""";0;5.0;M;107 rue Fondaudège;;33000;BORDEAUX;;1;12;44.848029,-0.58189
0;LE PHARE DE BORDEAUX : BATIMENT PRINCIPAL;0;4.0;J;2 PLACE  DES CEDRES;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;12;54;44.828567,-0.601872
0;MAGASIN VETI FOLY;0;5.0;M;356 AVENUE THIERS;;33100;BORDEAUX;04 la Bastide;0;73;44.852184,-0.540802
0;"MAGASIN ""LA TRINITAINE""";0;5.0;M;39 rue des 3 conils;;33000;BORDEAUX;;2;20;44.838759,-0.576023
0;LE PLANA;0;5.0;N;22 PLACE DE LA VICTOIRE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;17;166;44.830759,-0.573504
0;MAGASIN VICA;0;5.0;M;124 COURS ALSACE ET LORRAINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;5;170;44.837409,-0.575109
0;"MAGASIN ""LDLC.COM""";0;5.0;M;42 avenue Pasteur;;33000;BORDEAUX;;5;23;44.832732,-0.573747
0;LE PROVENCAL;0;5.0;N;126 BLD BRANDENBURG;;33300;BORDEAUX;02 Bacalan;1;30;44.875849,-0.549122
0;MAGASIN VISION PLUS;0;5.0;M;256, COURS DE L'YSER;;33800;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;2;15;44.819341,-0.572194
0;"MAGASIN ""SCARLETT""";0;5.0;M;47 RUE DES REMPARTS;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;18;44.83929,-0.579322
0;LE PUNCH;0;5.0;N;3 RUE ST NICOLAS;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;2;50;44.85365,-0.592586
0;MAGASIN ZARA SAINTE CATHERINE;0;3.0;M;25 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;23;455;44.840819,-0.574391
0;MAGASIN (COQUE);0;4.0;M;1 rue de Grassi;;33000;BORDEAUX;;10;288;44.841738,-0.577384
0;LE PURGATOIRE;0;5.0;N;129 RUE BELLEVILLE;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;3;70;44.83255,-0.583843
0;MAGASIN ZOO-SHOP;0;5.0;M;8, RUE DU PROFESSEUR GEORGES JEANNENEY;;33300;BORDEAUX;02 Bacalan;2;198;44.887426,-0.557355
0;MAGASIN (COQUE);0;5.0;M;1 rue Grassi;;33000;BORDEAUX;;10;116;44.841738,-0.577384
0;LE REGENT;0;5.0;N;52 Cours du Chapeau Rouge;;33000;BORDEAUX;;8;108;44.842059,-0.574203
0;MAGIC MAKERS;0;5.0;R;60 cours de la Martinique;;33000;BORDEAUX;;8;40;44.853777,-0.571264
0;MAGASIN 1 2 3;0;5.0;M;63, rue Porte Dijeaux;;33000;BORDEAUX;;2;64;44.840887,-0.577652
0;LE ROSSIGNOL;0;5.0;N;12, rue Camille Sauvajeau;;33800;BORDEAUX;;2;50;44.833455,-0.564976
0;MAIF - DÉLÉGATION CONSEIL;0;5.0;W;40/42 cours d'Albret;;33000;BORDEAUX;;7;9;44.837065,-0.581014
0;MAGASIN ADIDAS (EX CELIO);0;5.0;M;57-59 RUE PORTE-DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;4;194;44.8409,-0.577503
0;LE SAINT GERMAIN;0;5.0;L;98 RUE AMEDEE SAINT GERMAIN;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;2;60;44.81995,-0.561994
0;MAIRIE DE QUARTIER BORDEAUX CENTRE;0;5.0;W;19 Rue Père Louis de Jabrun;;33000;BORDEAUX;;14;33;44.839137,-0.576529
0;MAGASIN ALAIN LAGACHE;0;5.0;M;36 COURS ALSACE LORRAINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;16;44.837782,-0.570003
0;LE SALON DE BEATRICE;0;5.0;M;240 avenue de la République;;33200;BORDEAUX;;0;0;44.843715,-0.628607
0;MAISON D'ACCUEIL DES FAMILLES D'HOSPITALISES;0;5.0;O;65 rue de la Pelouse de Douet;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;9;72;44.829973,-0.607156
0;MAGASIN ALEX TISSUS;0;3.0;M;235 Boulevard Alfred Daney;;33300;BORDEAUX;01 le Lac;10;665;44.871275,-0.563475
0;LE SALON DE CHARLOTTE;0;5.0;M;110 cours de Verdun;;33000;BORDEAUX;;0;0;44.851216,-0.573945
N;MAISON D'ASSISTANTES FAMILIALES LES P'TITS LOUPS;N;5.0;R;69 rue Tillet;;33000;BORDEAUX;;2;8;44.828581,-0.576617
0;MAGASIN AUDIKA;0;5.0;M;17 rue Edmond Michelet;;33000;BORDEAUX;;0;0;44.840259,-0.581143
0;LE SALON DE MARIE;0;5.0;M;13 cours de Tournon;;33000;BORDEAUX;;0;0;44.845248,-0.577208
0;MAISON D'ASSISTANTES MATERNELLES LES HISTOIRES DE DOUDOUS;0;5.0;R;139 bis rue de Capeyron;;33200;BORDEAUX;;2;8;44.85036,-0.625952
0;MAGASIN AURORE - PORCELAINE BLANCHE;0;;;12 rue Vital Carles;;33000;BORDEAUX;;0;0;44.841134,-0.578409
0;LE SANTA CRUZ;0;4.0;P;59 RUE CAMILLE SAUVAGEAU;;33800;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;3;305;44.832602,-0.563689
N;MAISON D'ASSISTANTES MATERNELLES MAINS A MAINS;N;5.0;R;84 rue camille Sauvageau;;33000;BORDEAUX;;3;12;44.854979,-0.577789
0;MAGASIN BAISER SAUVAGE;0;5.0;M;22 24 COURS DE L INTENDANCE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;6;152;44.841869,-0.576621
0;LE SAWA;0;5.0;N;24 rue de Bègles;;33800;BORDEAUX;;0;0;44.828465,-0.567776
0;MAISON D'ASSISTANTES MATERNELLES MINI POPPINS;0;5.0;R;17 rue de Rivière;;33000;BORDEAUX;;4;16;44.853792,-0.588511
0;MAGASIN BEAUTY SHOP;0;5.0;M;36 ALLEES DE TOURNY;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;69;44.844086,-0.576754
0;LE SIMAN;0;3.0;N;7 QUAI DES QUEYRIES;;33100;BORDEAUX;04 la Bastide;19;412;44.841599,-0.562135
0;MAISON D'ASSITANTES MATERNELLES;0;5.0;R;Rue Emile PEYNAUD;;33000;BORDEAUX;;2;8;44.848506,-0.580386
0;MAGASIN BENETTON;0;5.0;M;97,99 RUE PORTE-DIJEAUX;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;147;44.84075,-0.579262
0;LE THELONIOUS;0;5.0;N;18 RUE BOURBON;;33300;BORDEAUX;03 Chartrons Grand parc;0;160;44.860055,-0.556874
1;MAISON D'ENFANTS À CARACTÈRE SOCIAL  MARIE DE LUZE;0;5.0;RH;85 rue Laroche;;33000;BORDEAUX;06 St Seurin Fondaudège;10;13;44.852396,-0.585495
0;MAGASIN BIJOUTERIE D'AGINCOURT WILKINSON;0;5.0;M;13 RUE VOLTAIRE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;19;44.842414,-0.577541
0;LE TRIREME : DOS GENERAL;0;4.0;O;boulevard Godard et rue du Docteur Finlay;Îlots 7B et 8;33300;BORDEAUX;03 Chartrons Grand parc;0;48;44.86342,-0.580129
1;MAISON D'ENFANTS A CARACTERE SOCIAL (MECS) GODARD;0;4.0;RH;14 RUE CARTON;;33200;BORDEAUX;07 08 Caudéran;60;74;44.857738,-0.631884
0;MAGASIN BILLABONG;0;5.0;M;96-98 cours Alsace Lorraine;;33000;BORDEAUX;;5;186;44.837525,-0.573516
N;LE VELVET EX LE YELLOW MOON;N;5.0;N;6 RUE LOUIS COMBES;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;3;147;44.841676,-0.575399
0;MAISON DE L' ARCHITECTURE;0;5.0;Y;2 PLACE JEAN JAURES;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;90;44.842818,-0.571042
0;MAGASIN BOBBI BROWN;0;5.0;N;9 PLACE DES GRANDS HOMMES;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;15;44.842788,-0.577852
N;LE VOLTIGEUR;N;;;106 quai des chartrons;;33000;BORDEAUX;;0;0;44.855192,-0.564779
0;MAISON DE L'AMICALE DES SAPEURS-POMPIERS;0;5.0;L;5 RUE DU MARAIS;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;5;151;44.834538,-0.584774
0;MAGASIN BORDEAUX EMBALLAGES LOISIRS;0;3.0;M;50 RUE DOCTEUR JEAN VINCENT;;33000;BORDEAUX;02 Bacalan;5;500;44.838845,-0.596188
0;LE WINE BAR;0;5.0;N;19 rue des bahutiers;;33000;BORDEAUX;;0;0;44.839072,-0.570678
0;MAISON DE L'ARCHITECTURE;0;5.0;L;308 AVENUE THIERS;;33100;BORDEAUX;04 la Bastide;27;169;44.850303,-0.543869
0;MAGASIN BRICO MENAGE;0;5.0;M;51 AVENUE D'ARES;;33200;BORDEAUX;07 08 Caudéran;19;0;44.836507,-0.601436
0;LEONIDAS;0;5.0;M;44, rue des trois Conils;;33000;BORDEAUX;;1;19;44.838622,-0.576847
N;MAISON DE LA JUSTICE ET DU DROIT;O;5.0;W;50/52 RUE JOSEPH BRUNET;;33000;BORDEAUX;02 Bacalan;0;45;44.831314,-0.611184
0;MAGASIN CASINO SHOPPING;0;4.0;M;9,11 COURS DE L'ARGONNE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;10;254;44.830042,-0.57319
0;LES 1ÈRES RENCONTRES DE LA E SANTE DU 9 AU 11 NOVEMBRE 2012;0;1.0;T;Rue Jean Gabriel Domergue;;33300;BORDEAUX;;0;650;44.872645,-0.571176
0;MAISON DE LA NATURE;0;5.0;W;3 RUE DE TAUZIA;;33800;BORDEAUX;;10;39;44.830514,-0.56106
0;MAGASIN CELIO;0;4.0;M;53 à 59 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;10;250;44.839829,-0.574229
0;LES 21ÈMES JOURNÉES INTERACTIVES DE RÉALITÉ PÉDIATRIQUES;0;1.0;L;Rue Jean Gabriel Domergue;;;BORDEAUX;;37;6141;46.327502,-0.471609
0;MAISON DE LA PRESSE;0;5.0;M;61 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;28;44.839784,-0.574222
0;MAGASIN CHACOK;0;5.0;M;6 RUE MONTESQUIEU;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;10;44.842452,-0.578448
0;LES ATELIERS LUDIQUES;0;;;12 PLACE AVISSEAU;;33000;BORDEAUX;;0;0;44.842987,-0.58649
0;MAISON DE QUARTIER;0;5.0;R;9 PLACE SAINT MARTIAL;;33300;BORDEAUX;03 Chartrons Grand parc;4;55;44.858404,-0.564938
0;MAGASIN CORTEFIEL EX MILANO;0;5.0;M;23 COURS DE L'INTENDANCE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;5;190;44.842044,-0.576578
0;LES BARRIQUADES - GN6 - DARWIN;0;5.0;CTS;87 quai de Queyries;;33000;BORDEAUX;;0;0;44.853995,-0.566388
0;"MAISON DE QUARTIER UNION SAINT JEAN : BÂTIMENT ""1989""";1;5.0;L;97 RUE MALBEC;;33800;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;10;150;44.824832,-0.563654
0;MAGASIN COTELAC;0;5.0;M;14, rue Franklin;;33000;BORDEAUX;;2;19;44.842533,-0.578231
0;LES BASSINS À FLOTS - COMMERCE 3;0;5.0;M;55 rue des Etrangers- rue Blanqui et rue nouvelle;;33000;BORDEAUX;;3;162;
0;MAISON DE RETRAITE L'EAU VIVE;0;;U;25 RUE DE PAUILLAC ET 18 A 26 RUE DE SOULAC;;33200;BORDEAUX;07 08 Caudéran;30;90;44.838912,-0.602862
0;MAGASIN CULTURA GINKO ILOT C2.2 LOT 1.01;0;2.0;M;cours de Québec/ avenue André Reinson/;avenue des Quarante Journaux;33300;BORDEAUX;;69;2271;44.878852,-0.570495
0;LES BASSINS À FLOTS - LOCAL D'ACTIVITÉS 1;0;5.0;W;55 rue des Etrangers- rue Blanqui et Voie nouvelle;;33000;BORDEAUX;;1;18;44.85847,-0.607336
0;"MAISON DE RETRAITE"" LES PETITES SOEURS DES PAUVRES""";0;4.0;J;181 RUE JUDAIQUE;;33000;BORDEAUX;06 St Seurin Fondaudège;58;104;44.840833,-0.592007
0;MAGASIN D'INSTRUMENTS DE MUSIQUE;0;5.0;M;41 RUE DES AYRES;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;1;18;44.836732,-0.573788
0;LES BASSINS À FLOTS - LOCAL D'ACTIVITÉS 2;0;5.0;W;55 rue des Etrangers- rue Blanqui et Voie nouvelle;;33000;BORDEAUX;;1;18;44.85847,-0.607336
0;MAISON DEPARTEMENTALE DE LA SOLIDARITE;0;5.0;W;13/15 RUE BELLE ETOILE;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;41;74;44.828701,-0.5592
0;MAGASIN DAFY MOTO;0;3.0;M;43 rue Francis GARNIER;;33000;BORDEAUX;;10;536;44.84941,-0.582627
0;LES BASSINS A FLOTS LOCAL COMMERCIAL 3 ILOT LUCIEN FAURE;0;5.0;M;91 Rue de la faiencerie;92 Rue Lucien Faure;33000;BORDEAUX;;0;86;44.856921,-0.588765
0;MAISON DEPARTEMENTALE DE LA SOLIDARITE ET DE L'INSERTION;0;5.0;W;18 rue CANIHAC;;33000;BORDEAUX;;39;50;44.834076,-0.574369
0;MAGASIN DAMART;0;5.0;M;13 rue Jean-Jacques ROUSSEAU;;33000;BORDEAUX;;142;6;44.843749,-0.577782
0;LES BELLES GUEULES;0;5.0;M;27, rue du Pas Saint Georges;;33000;BORDEAUX;;0;0;44.839328,-0.572046
0;MAISON DES CHIRURGIENS DENTISTES;0;5.0;W;4 ET 4BIS AVENUE DU JEU DE PAUME;;33200;BORDEAUX;07 08 Caudéran;0;20;44.842461,-0.600175
0;MAGASIN DARTY - RESTAURANTS IL GUSTO ET MEMPHIS COFFEE;0;2.0;M;rue Duguay Trouin;;33300;BORDEAUX;;0;0;44.879032,-0.560236
0;LES BIJOUX D'EMILIE;0;5.0;M;45 rue du Loup;;33000;BORDEAUX;;0;0;44.837966,-0.573521
0;MAISON DES CINQ SENS JSA;0;5.0;L;9-11 allée des peupliers;;33000;BORDEAUX;;5;45;44.831684,-0.6108
0;MAGASIN DE CHAUSSURES;0;5.0;M;COURS DE LA MARNE;;33800;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;0;19;44.828983,-0.564439
0;LES BUREAUX SAINT JEAN;0;5.0;W;RUES CHARLES DOMERCQ ET PIERRE LOTI;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;0;0;44.826566,-0.556587
0;MAISON DES ETUDIANTES;0;5.0;O;50 RUE LIGIER;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;0;80;44.833221,-0.582648
0;MAGASIN DE CHAUSSURES J B;0;5.0;M;389 rue de Bègles;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;0;0;44.813204,-0.564677
0;LES CADETS;0;5.0;N;12 quai de la monnaie;;33000;BORDEAUX;;0;0;44.84039,-0.569416
0;MAISON DES JEUNES ET SALLE DE QUARTIER;1;5.0;X;9 ALLEES DES PEUPLIERS;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;10;180;44.831769,-0.610832
0;MAGASIN DE COUTURE;0;5.0;M;11 rue des Argentiers;;33000;BORDEAUX;;1;4;44.839413,-0.570165
0;LES CAPRICES DE COLINE;0;5.0;M;;;33000;BORDEAUX;;1;28;44.862132,-0.587876
0;MAISON DU PORT;0;5.0;W;Bassin à Flot n°2;;33000;BORDEAUX;;1;2;
0;MAGASIN DE FLEURS;0;5.0;M;COURS DE LA MARNE;;33800;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;0;14;44.828983,-0.564439
0;LES CAPUCINS - SAINT MICHEL FETENT LE PAYS BASQUE;0;1.0;M;PLACE DES CAPUCINS;;33800;BORDEAUX;;160;2901;44.830671,-0.567738
0;MAISON DU PROJET BRAZZA;0;5.0;L;54 QUAI DE BRAZZA;;33000;BORDEAUX;;49;57;44.840747,-0.569569
0;MAGASIN DE MEUBLES (MIKALAND);0;5.0;M;AV ALIENOR D'AQUTAINE;;33300;BORDEAUX;01 le Lac;0;110;44.860448,-0.559356
0;LES CENT CIELS - SAS OBLIS;0;5.0;X;;;33000;BORDEAUX;;7;85;44.862132,-0.587876
0;MAISON DU PROJET EURATLANTIQUE;0;;;74-76 RUE Carle VERNET;;33000;BORDEAUX;;0;0;44.840168,-0.578266
0;MAGASIN DE VENTE;0;4.0;M;73 avenue Thiers;;33100;BORDEAUX;;22;226;44.842772,-0.555361
0;LES COMPAGNONS DU DEVOIR:BAT CENTRAL;0;5.0;R;76 RUE LAROCHE;;33000;BORDEAUX;06 St Seurin Fondaudège;10;130;44.852282,-0.585369
0;MAISON INTERNATIONALE;1;5.0;N;164, 168 COURS DE L'ARGONNE,17 RUE G. RIOUX;;33000;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;0;150;44.824708,-0.577243
0;MAGASIN DE VENTE (COQUE);0;5.0;M;1 rue de Grassi;;33000;BORDEAUX;;0;0;44.841738,-0.577384
0;LES COMPAGNONS DU DEVOIR:BAT EST;0;5.0;R;76 RUE LAROCHE;;33000;BORDEAUX;06 St Seurin Fondaudège;0;0;44.852282,-0.585369
0;MAISON RELAIS ET LOGEMENTS FAMILIAUX;0;5.0;L;199 TER QUAI DE BRAZZA;;33100;BORDEAUX;04 la Bastide;0;56;44.866958,-0.537962
0;MAGASIN DE VENTE PRET A PORTER;0;5.0;M;5 rue Lafaurie de Monbadon;;33000;BORDEAUX;;1;8;44.843131,-0.579576
0;LES COMPAGNONS DU DEVOIR:BAT OUEST;0;5.0;R;76 RUE LAROCHE;;33000;BORDEAUX;06 St Seurin Fondaudège;0;0;44.852282,-0.585369
0;MAISON RUE DU CLOITRE (VOIR DOSSIER 5+20-01466);1;5.0;L;18, rue du Cloître;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;57;62;44.833496,-0.568066
0;MAGASIN DE VETEMENTS TICKET;0;;;10 rue Frankin;;33000;BORDEAUX;;0;0;44.85581,-0.605785
0;LES DELICES D'ESNE;0;5.0;N;46, rue Notre Dame;;33000;BORDEAUX;;1;18;44.850805,-0.571785
0;MAISON URBIS PARK;0;5.0;W;6, rue Saint Rémi;;33000;BORDEAUX;;4;3;44.841376,-0.570977
0;MAGASIN DECATHLON;0;1.0;M;avenue des quarante journaux;;33300;BORDEAUX;01 le Lac;160;3654;44.883176,-0.571574
0;LES DELICES DU FOURNIL;0;5.0;N;13 PLACE STALINGRAD;;33100;BORDEAUX;04 la Bastide;0;0;44.840149,-0.559061
0;"MAM ""LA PETITE MAISON""";0;5.0;R;30 rue Montméjean;;33000;BORDEAUX;;3;12;44.851856,-0.578575
0;MAGASIN DENIS ROSE MARIE;0;;;232 avenue d'Eysines;;33200;BORDEAUX;;0;0;44.860477,-0.609928
0;LES DELICES DU MITRON;0;5.0;M;7 RUE FONDAUDEGE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;19;44.845649,-0.578561
0;"MAM ""LES VOILES DU LAC""";0;5.0;R;4 avenue des quarante journaux;;33300;BORDEAUX;;0;0;44.883144,-0.571366
0;MAGASIN DEPRET A PORTER  EX PARFUMERIE ELYTIS;0;5.0;M;149 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;62;44.836098,-0.573618
N;LES DELICES DU MITRON;N;5.0;M;12 RUE GEORGES BONNAC;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;19;44.840425,-0.581776
0;MAM - ASSOCIATION LES PINSONS;0;5.0;R;26, rue Dubessan;;33100;BORDEAUX;;0;0;44.84251,-0.559016
0;MAGASIN DESIGUAL;0;3.0;M;75, 77 rue Porte Dijeaux;14, 16 RUE VITAL CARLES;33000;BORDEAUX;05 Hotel de Ville et Quinconces;10;346;44.840838,-0.578253
0;LES DESSOUS D'ADONIS;0;5.0;M;3 rue Martignac;;33000;BORDEAUX;;0;0;44.842288,-0.576009
0;MAM BABABULLES;0;5.0;R;61 cité dutrey;;33300;BORDEAUX;;3;12;44.871465,-0.550624
0;MAGASIN DISCOUNT CENTER;0;5.0;M;218,220 RUE STE CATHERINE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;5;175;44.833674,-0.573098
0;LES DOUVES EN NOVEMBRE - 17, 24 ET 26 NOVEMBRE 2012;0;5.0;L;4 rue des Douves;;33000;BORDEAUX;;20;160;44.830806,-0.578612
0;MAM ET MOI;0;5.0;R;30 rue du petit Goave;;33000;BORDEAUX;;12;3;44.840121,-0.587347
0;MAGASIN DOCKS CAVIAR;0;5.0;M;183 RUE STE CATHERINE;;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;3;70;44.834707,-0.573389
0;LES EPICURIALES 2018;0;;CTS;;;33000;BORDEAUX;;0;0;44.862132,-0.587876
0;MAM MY LITTLE;0;5.0;R;95, rue Mondenard;;33000;BORDEAUX;;2;6;44.846541,-0.590004
0;MAGASIN ERAM;0;5.0;M;86 - 88 RUE STE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;5;121;44.838717,-0.573922
0;LES EPICURIALES 2019;0;;;Allées Tourny;;33000;BORDEAUX;;0;0;44.843894,-0.576334
0;MAM SACRÉE MARMAILLE;0;5.0;R;14, rue de Tivoli;;33000;BORDEAUX;;3;12;44.853852,-0.588897
0;MAGASIN EURODIF;0;3.0;M;106 COURS D'ALSACE ET LORRAINE;49 à 57 rue des AYRES;33000;BORDEAUX;05 Hotel de Ville et Quinconces;6;305;44.837475,-0.5742
0;LES FLIBUSTIERS;0;5.0;N;7-9 RUE TEULERE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;3;98;44.835783,-0.569984
0;MANIFESTATION BOXE MUAY THAI 14 ET 15 JUIN 2014;1;1.0;X;RUE DE LA BENAUGE ET RUE FERNAND PALAU;;33100;BORDEAUX;;15;300;44.840824,-0.551675
0;MAGASIN FANTASTIK;0;5.0;M;2 PLACE ST PROJET;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;15;132;44.838493,-0.574273
0;LES HALLES DE BACALAN;0;2.0;M;10 QUAI DE BACALAN;;33300;BORDEAUX;;128;1284;44.857172,-0.560936
0;MANIFESTATION DES JSA À L'ESPACE SPORTIF MAITRE JEAN;0;4.0;X;RUE MAITRE JEAN;;33000;BORDEAUX;;0;207;44.828496,-0.612598
0;MAGASIN FATHER & SONS;0;5.0;M;51 COURS DE L'INTENDANCE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;4;35;44.841914,-0.578299
N;LES JARDINS DE GAMBETTA:COURS LIMA;0;5.0;R;TOUR 3 - 74 RUE G. BONNAC;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;4;40;44.839794,-0.585576
0;MANIFESTATION EXCEPTIONNELLE CREDIT MUTUEL;0;;;49 cours d'Albret;;33000;BORDEAUX;;0;0;44.836652,-0.581094
0;MAGASIN FNAC ( EX NOUVELLES  GALERIES ).LOT 1;0;1.0;M;50-60 RUE SAINTE CATHERINE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;110;2198;44.83959,-0.574067
0;LES JARDINS DES QUAIS : H 16 DOS GEN;0;3.0;M;QUAI DE BACALAN;;33300;BORDEAUX;03 Chartrons Grand parc;200;6746;44.8604,-0.555823
